   ---
   привет:
   29.987610, 43.594269, 42.131042, 43.658508, 30.454132, -1.512268, 
   29.631897, 43.660645, 41.975159, 43.548370, 29.558411, -1.829163, 
   30.592072, 45.721252, 44.014862, 45.266266, 30.375275, -1.860413, 
   33.217010, 48.262238, 46.843689, 48.429474, 33.722443, -1.850311, 
   33.134705, 46.874268, 44.861877, 46.447205, 32.260284, -2.432587, 
   24.645660, 37.052002, 34.840576, 37.020508, 25.259308, -2.065826, 
   ---
   24.976318, 37.643890, 35.181030, 37.805359, 26.083618, -2.366486, 
   34.450714, 49.539154, 48.013214, 49.699951, 34.678467, -4.612640, 
   24.479156, 36.989105, 35.131104, 37.377411, 24.806305, -7.042419, 
   33.477295, 48.250427, 46.712372, 48.467865, 33.596222, -7.687439, 
   32.930145, 47.475189, 46.074188, 47.779633, 32.314240, -9.330566, 
   32.580902, 46.904236, 45.403778, 47.090668, 32.159424, -7.714111, 
   33.044525, 47.963409, 46.560547, 48.194702, 33.411804, -7.486572, 
   31.501556, 45.668427, 44.508270, 46.146698, 31.202423, -6.132996, 
   34.112732, 48.691528, 46.991302, 48.469421, 33.931458, -5.699615, 
   33.894379, 49.098511, 47.493408, 49.319275, 33.904877, -4.345947, 
   35.474243, 51.301575, 49.898590, 51.806946, 35.571228, -3.753906, 
   ---
   33.569855, 48.133728, 46.517029, 49.163422, 34.605164, -2.765625, 
   25.046417, 37.018250, 35.061646, 37.528107, 26.008789, -0.283752, 
   25.583893, 39.377625, 37.773468, 40.282562, 27.022583, 1.638824, 
   33.679016, 47.839417, 46.492096, 48.382751, 35.105011, 5.143616, 
   19.798401, 30.171906, 28.128662, 30.792938, 20.756165, 6.737000, 
   29.904846, 43.042755, 41.488068, 43.518555, 31.269135, 10.600861, 
   31.833405, 45.672638, 44.497742, 46.487183, 33.260162, 9.746429, 
   31.064758, 44.163635, 42.994629, 45.017731, 32.042664, 9.337311, 
   32.660828, 46.872070, 45.259766, 47.192291, 33.720642, 10.052856, 
